,L10
1421046000000,0.925
1421049600000,0.905
1421053200000,0.85
1421056800000,0.791
1421060400000,0.732
1421064000000,0.686
1421067600000,0.678
1421071200000,0.695
1421074800000,0.714
1421078400000,0.73
1421082000000,0.745
1421085600000,0.748
1421089200000,0.731
1421092800000,0.704
1421096400000,0.685
1421100000000,0.678
1421103600000,0.672
1421107200000,0.781
1421110800000,0.814
1421114400000,0.791
1421118000000,0.762
1421121600000,0.725
1421125200000,0.683
1421128800000,0.657
1421132400000,0.649
1421136000000,0.618
1421139600000,0.554
1421143200000,0.517
1421146800000,0.516
1421150400000,0.505
1421154000000,0.491
1421157600000,0.464
1421161200000,0.431
1421164800000,0.404
1421168400000,0.388
1421172000000,0.375
1421175600000,0.364
1421179200000,0.352
1421182800000,0.338
1421186400000,0.325
1421190000000,0.32
1421193600000,0.386
1421197200000,0.391
1421200800000,0.371
1421204400000,0.361
1421208000000,0.344
1421211600000,0.323
1421215200000,0.325
1421218800000,0.353
1421222400000,0.381
1421226000000,0.394
1421229600000,0.384
1421233200000,0.362
1421236800000,0.338
1421240400000,0.328
1421244000000,0.316
1421247600000,0.311
1421251200000,0.318
1421254800000,0.343
1421258400000,0.364
1421262000000,0.389
1421265600000,0.39
1421269200000,0.395
1421272800000,0.39
1421276400000,0.4
1421280000000,0.547
1421283600000,0.62
1421287200000,0.66
1421290800000,0.705
1421294400000,0.748
1421298000000,0.781
1421301600000,0.813
1421305200000,0.836
1421308800000,0.841
1421312400000,0.797
1421316000000,0.739
1421319600000,0.763
1421323200000,0.791
1421326800000,0.792
1421330400000,0.815
1421334000000,0.852
1421337600000,0.886
1421341200000,0.902
1421344800000,0.91
1421348400000,0.916
1421352000000,0.917
1421355600000,0.902
1421359200000,0.901
1421362800000,0.938
1421366400000,0.971
1421370000000,0.976
1421373600000,0.974
1421377200000,0.973
1421380800000,0.973
1421384400000,0.972
1421388000000,0.972
1421391600000,0.972
1421395200000,0.965
1421398800000,0.944
1421402400000,0.928
1421406000000,0.921
1421409600000,0.912
1421413200000,0.906
1421416800000,0.891
1421420400000,0.89
1421424000000,0.903
1421427600000,0.923
1421431200000,0.938
1421434800000,0.952
1421438400000,0.963
1421442000000,0.974
1421445600000,0.977
1421449200000,0.978
1421452800000,0.982
1421456400000,0.988
1421460000000,0.99
1421463600000,0.99
1421467200000,0.99
1421470800000,0.991
1421474400000,0.99
1421478000000,0.99
1421481600000,0.989
1421485200000,0.989
1421488800000,0.991
1421492400000,0.991
1421496000000,0.987
1421499600000,0.978
1421503200000,0.955
1421506800000,0.875
1421510400000,0.742
1421514000000,0.629
1421517600000,0.601
1421521200000,0.677
1421524800000,0.774
1421528400000,0.819
1421532000000,0.846
1421535600000,0.869
1421539200000,0.906
1421542800000,0.951
1421546400000,0.972
1421550000000,0.989
1421553600000,0.986
1421557200000,0.938
1421560800000,0.854
1421564400000,0.815
1421568000000,0.845
1421571600000,0.862
1421575200000,0.851
1421578800000,0.849
1421582400000,0.823
1421586000000,0.708
1421589600000,0.636
1421593200000,0.593
1421596800000,0.523
1421600400000,0.442
1421604000000,0.361
1421607600000,0.289
1421611200000,0.22
1421614800000,0.144
1421618400000,0.08
1421622000000,0.039
1421625600000,0.026
1421629200000,0.019
1421632800000,0.013
1421636400000,0.014
1421640000000,0.021
1421643600000,0.027
1421647200000,0.033
1421650800000,0.039
1421654400000,0.047
1421658000000,0.057
1421661600000,0.055
1421665200000,0.042
1421668800000,0.025
1421672400000,0.012
1421676000000,0.005
1421679600000,0.004
1421683200000,0.007
1421686800000,0.014
1421690400000,0.026
1421694000000,0.038
1421697600000,0.042
1421701200000,0.025
1421704800000,0.008
1421708400000,0.004
1421712000000,0.002
1421715600000,0.0
1421719200000,0.0
1421722800000,0.0
1421726400000,0.0
1421730000000,0.0
1421733600000,0.0
1421737200000,0.0
1421740800000,0.0
1421744400000,0.0
1421748000000,0.002
1421751600000,0.007
1421755200000,0.017
1421758800000,0.027
1421762400000,0.035
1421766000000,0.035
1421769600000,0.034
1421773200000,0.037
1421776800000,0.045
1421780400000,0.054
1421784000000,0.064
1421787600000,0.069
1421791200000,0.066
1421794800000,0.055
1421798400000,0.051
1421802000000,0.039
1421805600000,0.025
1421809200000,0.017
1421812800000,0.017
1421816400000,0.017
1421820000000,0.019
1421823600000,0.025
1421827200000,0.038
1421830800000,0.068
1421834400000,0.1
1421838000000,0.118
1421841600000,0.121
1421845200000,0.113
1421848800000,0.101
1421852400000,0.095
1421856000000,0.09
1421859600000,0.084
1421863200000,0.084
1421866800000,0.089
1421870400000,0.101
1421874000000,0.105
1421877600000,0.1
1421881200000,0.094
1421884800000,0.101
1421888400000,0.104
1421892000000,0.102
1421895600000,0.113
1421899200000,0.148
1421902800000,0.214
1421906400000,0.304
1421910000000,0.429
1421913600000,0.55
1421917200000,0.621
1421920800000,0.665
1421924400000,0.7
1421928000000,0.695
1421931600000,0.689
1421935200000,0.683
1421938800000,0.688
1421942400000,0.707
1421946000000,0.728
1421949600000,0.75
1421953200000,0.791
1421956800000,0.839
1421960400000,0.874
1421964000000,0.886
1421967600000,0.912
1421971200000,0.942
1421974800000,0.953
1421978400000,0.953
1421982000000,0.957
1421985600000,0.962
1421989200000,0.964
1421992800000,0.965
1421996400000,0.963
1422000000000,0.952
1422003600000,0.938
1422007200000,0.93
1422010800000,0.931
1422014400000,0.938
1422018000000,0.944
1422021600000,0.948
1422025200000,0.944
1422028800000,0.936
1422032400000,0.919
1422036000000,0.896
1422039600000,0.878
1422043200000,0.868
1422046800000,0.865
1422050400000,0.865
1422054000000,0.873
1422057600000,0.918
1422061200000,0.928
1422064800000,0.927
1422068400000,0.918
1422072000000,0.9
1422075600000,0.881
1422079200000,0.867
1422082800000,0.855
1422086400000,0.83
1422090000000,0.794
1422093600000,0.769
1422097200000,0.758
1422100800000,0.771
1422104400000,0.786
1422108000000,0.789
1422111600000,0.789
1422115200000,0.78
1422118800000,0.753
1422122400000,0.74
1422126000000,0.744
1422129600000,0.757
1422133200000,0.778
1422136800000,0.786
1422140400000,0.776
1422144000000,0.828
1422147600000,0.833
1422151200000,0.82
1422154800000,0.811
1422158400000,0.805
1422162000000,0.793
1422165600000,0.784
1422169200000,0.776
1422172800000,0.757
1422176400000,0.695
1422180000000,0.648
1422183600000,0.639
1422187200000,0.615
1422190800000,0.571
1422194400000,0.544
1422198000000,0.538
1422201600000,0.535
1422205200000,0.552
1422208800000,0.561
1422212400000,0.563
1422216000000,0.574
1422219600000,0.59
1422223200000,0.601
1422226800000,0.658
1422230400000,0.809
1422234000000,0.84
1422237600000,0.831
1422241200000,0.802
1422244800000,0.756
1422248400000,0.697
1422252000000,0.638
1422255600000,0.591
1422259200000,0.555
1422262800000,0.531
1422266400000,0.519
1422270000000,0.538
1422273600000,0.558
1422277200000,0.559
1422280800000,0.55
1422284400000,0.538
1422288000000,0.561
1422291600000,0.586
1422295200000,0.578
1422298800000,0.568
1422302400000,0.561
1422306000000,0.547
1422309600000,0.526
1422313200000,0.533
1422316800000,0.578
1422320400000,0.584
1422324000000,0.575
1422327600000,0.583
1422331200000,0.596
1422334800000,0.603
1422338400000,0.621
1422342000000,0.644
1422345600000,0.642
1422349200000,0.575
1422352800000,0.507
1422356400000,0.449
1422360000000,0.399
1422363600000,0.365
1422367200000,0.358
1422370800000,0.355
1422374400000,0.37
1422378000000,0.378
1422381600000,0.377
1422385200000,0.362
1422388800000,0.341
1422392400000,0.325
1422396000000,0.325
1422399600000,0.347
1422403200000,0.414
1422406800000,0.435
1422410400000,0.442
1422414000000,0.452
1422417600000,0.457
1422421200000,0.468
1422424800000,0.501
1422428400000,0.535
1422432000000,0.548
1422435600000,0.503
1422439200000,0.447
1422442800000,0.402
1422446400000,0.362
1422450000000,0.333
1422453600000,0.315
1422457200000,0.317
1422460800000,0.334
1422464400000,0.357
1422468000000,0.361
1422471600000,0.36
1422475200000,0.367
1422478800000,0.372
1422482400000,0.372
1422486000000,0.4
1422489600000,0.49
1422493200000,0.527
1422496800000,0.536
1422500400000,0.57
1422504000000,0.613
1422507600000,0.653
1422511200000,0.7
1422514800000,0.75
1422518400000,0.777
1422522000000,0.725
1422525600000,0.67
1422529200000,0.682
1422532800000,0.674
1422536400000,0.65
1422540000000,0.635
1422543600000,0.63
1422547200000,0.627
1422550800000,0.618
1422554400000,0.603
1422558000000,0.607
1422561600000,0.63
1422565200000,0.639
1422568800000,0.644
1422572400000,0.682
1422576000000,0.736
1422579600000,0.729
1422583200000,0.705
1422586800000,0.682
1422590400000,0.657
1422594000000,0.635
1422597600000,0.624
1422601200000,0.636
1422604800000,0.649
1422608400000,0.645
1422612000000,0.642
1422615600000,0.64
1422619200000,0.638
1422622800000,0.654
1422626400000,0.676
1422630000000,0.671
1422633600000,0.663
1422637200000,0.686
1422640800000,0.724
1422644400000,0.754
1422648000000,0.768
1422651600000,0.781
1422655200000,0.785
1422658800000,0.791
1422662400000,0.851
1422666000000,0.874
1422669600000,0.896
1422673200000,0.91
1422676800000,0.911
1422680400000,0.908
1422684000000,0.911
1422687600000,0.914
1422691200000,0.906
1422694800000,0.881
1422698400000,0.862
1422702000000,0.853
1422705600000,0.854
1422709200000,0.86
1422712800000,0.868
1422716400000,0.856
1422720000000,0.832
1422723600000,0.822
1422727200000,0.825
1422730800000,0.837
1422734400000,0.854
1422738000000,0.856
1422741600000,0.848
1422745200000,0.854
1422748800000,0.93
1422752400000,0.958
1422756000000,0.962
1422759600000,0.964
1422763200000,0.966
1422766800000,0.965
1422770400000,0.962
1422774000000,0.955
1422777600000,0.945
1422781200000,0.932
1422784800000,0.921
1422788400000,0.917
1422792000000,0.906
1422795600000,0.905
1422799200000,0.898
1422802800000,0.909
1422806400000,0.918
1422810000000,0.92
1422813600000,0.92
1422817200000,0.928
1422820800000,0.934
1422824400000,0.941
1422828000000,0.95
1422831600000,0.963
1422835200000,0.981
1422838800000,0.983
1422842400000,0.983
1422846000000,0.98
1422849600000,0.976
1422853200000,0.967
1422856800000,0.956
1422860400000,0.944
1422864000000,0.924
1422867600000,0.894
1422871200000,0.866
1422874800000,0.856
1422878400000,0.865
1422882000000,0.867
1422885600000,0.869
1422889200000,0.868
1422892800000,0.869
1422896400000,0.869
1422900000000,0.87
1422903600000,0.868
1422907200000,0.865
1422910800000,0.85
1422914400000,0.824
1422918000000,0.806
1422921600000,0.831
1422925200000,0.816
1422928800000,0.781
1422932400000,0.763
1422936000000,0.751
1422939600000,0.737
1422943200000,0.73
1422946800000,0.734
1422950400000,0.731
1422954000000,0.697
1422957600000,0.66
1422961200000,0.638
1422964800000,0.63
1422968400000,0.617
1422972000000,0.586
1422975600000,0.569
1422979200000,0.555
1422982800000,0.532
1422986400000,0.513
1422990000000,0.503
1422993600000,0.513
1422997200000,0.501
1423000800000,0.473
1423004400000,0.459
1423008000000,0.53
1423011600000,0.55
1423015200000,0.54
1423018800000,0.552
1423022400000,0.58
1423026000000,0.604
1423029600000,0.621
1423033200000,0.626
1423036800000,0.62
1423040400000,0.615
1423044000000,0.604
1423047600000,0.582
1423051200000,0.547
1423054800000,0.512
1423058400000,0.49
1423062000000,0.474
1423065600000,0.461
1423069200000,0.459
1423072800000,0.465
1423076400000,0.479
1423080000000,0.498
1423083600000,0.506
1423087200000,0.492
1423090800000,0.463
1423094400000,0.476
1423098000000,0.464
1423101600000,0.436
1423105200000,0.41
1423108800000,0.381
1423112400000,0.364
1423116000000,0.365
1423119600000,0.391
1423123200000,0.432
1423126800000,0.464
1423130400000,0.475
1423134000000,0.469
1423137600000,0.448
1423141200000,0.42
1423144800000,0.394
1423148400000,0.389
1423152000000,0.398
1423155600000,0.396
1423159200000,0.394
1423162800000,0.398
1423166400000,0.401
1423170000000,0.401
1423173600000,0.386
1423177200000,0.358
1423180800000,0.374
1423184400000,0.365
1423188000000,0.349
1423191600000,0.337
1423195200000,0.32
1423198800000,0.291
1423202400000,0.27
1423206000000,0.268
1423209600000,0.28
1423213200000,0.294
1423216800000,0.302
1423220400000,0.294
1423224000000,0.272
1423227600000,0.245
1423231200000,0.225
1423234800000,0.227
1423238400000,0.235
1423242000000,0.234
1423245600000,0.231
1423249200000,0.221
1423252800000,0.205
1423256400000,0.191
1423260000000,0.176
1423263600000,0.169
1423267200000,0.187
1423270800000,0.179
1423274400000,0.158
1423278000000,0.138
1423281600000,0.117
1423285200000,0.094
1423288800000,0.082
1423292400000,0.083
1423296000000,0.102
1423299600000,0.145
1423303200000,0.193
1423306800000,0.22
1423310400000,0.215
1423314000000,0.187
1423317600000,0.164
1423321200000,0.145
1423324800000,0.13
1423328400000,0.1
1423332000000,0.066
1423335600000,0.036
1423339200000,0.015
1423342800000,0.005
1423346400000,0.002
1423350000000,0.001
1423353600000,0.0
1423357200000,0.0
1423360800000,0.0
1423364400000,0.0
1423368000000,0.0
1423371600000,0.0
1423375200000,0.0
1423378800000,0.002
1423382400000,0.01
1423386000000,0.038
1423389600000,0.077
1423393200000,0.114
1423396800000,0.145
1423400400000,0.162
1423404000000,0.167
1423407600000,0.167
1423411200000,0.161
1423414800000,0.155
1423418400000,0.149
1423422000000,0.15
1423425600000,0.165
1423429200000,0.192
1423432800000,0.23
1423436400000,0.291
1423440000000,0.391
1423443600000,0.519
1423447200000,0.642
1423450800000,0.74
1423454400000,0.809
1423458000000,0.856
1423461600000,0.887
1423465200000,0.912
1423468800000,0.926
1423472400000,0.911
1423476000000,0.891
1423479600000,0.882
1423483200000,0.882
1423486800000,0.875
1423490400000,0.856
1423494000000,0.827
1423497600000,0.794
1423501200000,0.774
1423504800000,0.754
1423508400000,0.759
1423512000000,0.753
1423515600000,0.748
1423519200000,0.73
1423522800000,0.791
1423526400000,0.837
1423530000000,0.839
1423533600000,0.822
1423537200000,0.826
1423540800000,0.844
1423544400000,0.843
1423548000000,0.84
1423551600000,0.844
1423555200000,0.845
1423558800000,0.812
1423562400000,0.763
1423566000000,0.715
1423569600000,0.682
1423573200000,0.651
1423576800000,0.638
1423580400000,0.583
1423584000000,0.529
1423587600000,0.491
1423591200000,0.448
1423594800000,0.431
1423598400000,0.425
1423602000000,0.451
1423605600000,0.458
1423609200000,0.459
1423612800000,0.491
1423616400000,0.502
1423620000000,0.514
1423623600000,0.555
1423627200000,0.605
1423630800000,0.642
1423634400000,0.666
1423638000000,0.691
1423641600000,0.703
1423645200000,0.661
1423648800000,0.619
1423652400000,0.586
1423656000000,0.536
1423659600000,0.48
1423663200000,0.431
1423666800000,0.403
1423670400000,0.395
1423674000000,0.396
1423677600000,0.401
1423681200000,0.413
1423684800000,0.424
1423688400000,0.447
1423692000000,0.45
1423695600000,0.481
1423699200000,0.54
1423702800000,0.56
1423706400000,0.564
1423710000000,0.572
1423713600000,0.599
1423717200000,0.633
1423720800000,0.672
1423724400000,0.705
1423728000000,0.717
1423731600000,0.659
1423735200000,0.615
1423738800000,0.603
1423742400000,0.596
1423746000000,0.59
1423749600000,0.582
1423753200000,0.592
1423756800000,0.615
1423760400000,0.618
1423764000000,0.628
1423767600000,0.638
1423771200000,0.666
1423774800000,0.65
1423778400000,0.613
1423782000000,0.683
1423785600000,0.763
1423789200000,0.791
1423792800000,0.81
1423796400000,0.849
1423800000000,0.889
1423803600000,0.915
1423807200000,0.929
1423810800000,0.935
1423814400000,0.93
1423818000000,0.9
1423821600000,0.871
1423825200000,0.865
1423828800000,0.852
1423832400000,0.842
1423836000000,0.835
1423839600000,0.827
1423843200000,0.819
1423846800000,0.813
1423850400000,0.809
1423854000000,0.808
1423857600000,0.807
1423861200000,0.8
1423864800000,0.78
1423868400000,0.755
1423872000000,0.806
1423875600000,0.805
1423879200000,0.752
1423882800000,0.708
1423886400000,0.675
1423890000000,0.647
1423893600000,0.634
1423897200000,0.637
1423900800000,0.628
1423904400000,0.596
1423908000000,0.574
1423911600000,0.552
1423915200000,0.501
1423918800000,0.448
1423922400000,0.431
1423926000000,0.411
1423929600000,0.403
1423933200000,0.422
1423936800000,0.442
1423940400000,0.465
1423944000000,0.493
1423947600000,0.471
1423951200000,0.432
1423954800000,0.532
1423958400000,0.682
1423962000000,0.727
1423965600000,0.72
1423969200000,0.732
1423972800000,0.753
1423976400000,0.762
1423980000000,0.761
1423983600000,0.752
1423987200000,0.722
1423990800000,0.606
1423994400000,0.503
1423998000000,0.45
1424001600000,0.414
1424005200000,0.358
1424008800000,0.309
1424012400000,0.263
1424016000000,0.234
1424019600000,0.212
1424023200000,0.195
1424026800000,0.18
1424030400000,0.186
1424034000000,0.233
1424037600000,0.292
1424041200000,0.354
1424044800000,0.447
1424048400000,0.484
1424052000000,0.478
1424055600000,0.439
1424059200000,0.382
1424062800000,0.331
1424066400000,0.294
1424070000000,0.273
1424073600000,0.262
1424077200000,0.278
1424080800000,0.3
1424084400000,0.312
1424088000000,0.319
1424091600000,0.315
1424095200000,0.3
1424098800000,0.283
1424102400000,0.266
1424106000000,0.252
1424109600000,0.239
1424113200000,0.225
1424116800000,0.214
1424120400000,0.21
1424124000000,0.205
1424127600000,0.205
1424131200000,0.23
1424134800000,0.254
1424138400000,0.278
1424142000000,0.3
1424145600000,0.324
1424149200000,0.346
1424152800000,0.368
1424156400000,0.389
1424160000000,0.398
1424163600000,0.396
1424167200000,0.384
1424170800000,0.37
1424174400000,0.349
1424178000000,0.323
1424181600000,0.302
1424185200000,0.294
1424188800000,0.299
1424192400000,0.304
1424196000000,0.315
1424199600000,0.334
1424203200000,0.346
1424206800000,0.364
1424210400000,0.367
1424214000000,0.383
1424217600000,0.444
1424221200000,0.501
1424224800000,0.552
1424228400000,0.594
1424232000000,0.618
1424235600000,0.621
1424239200000,0.61
1424242800000,0.603
1424246400000,0.606
1424250000000,0.614
1424253600000,0.622
1424257200000,0.65
1424260800000,0.683
1424264400000,0.69
1424268000000,0.674
1424271600000,0.631
1424275200000,0.559
1424278800000,0.504
1424282400000,0.487
1424286000000,0.492
1424289600000,0.498
1424293200000,0.51
1424296800000,0.516
1424300400000,0.547
1424304000000,0.613
1424307600000,0.63
1424311200000,0.644
1424314800000,0.663
1424318400000,0.664
1424322000000,0.66
1424325600000,0.657
1424329200000,0.674
1424332800000,0.697
1424336400000,0.662
1424340000000,0.618
1424343600000,0.591
1424347200000,0.583
1424350800000,0.58
1424354400000,0.581
1424358000000,0.63
1424361600000,0.697
1424365200000,0.74
1424368800000,0.785
1424372400000,0.813
1424376000000,0.837
1424379600000,0.837
1424383200000,0.821
1424386800000,0.864
1424390400000,0.898
1424394000000,0.904
1424397600000,0.899
1424401200000,0.9
1424404800000,0.903
1424408400000,0.904
1424412000000,0.903
1424415600000,0.9
1424419200000,0.889
1424422800000,0.859
1424426400000,0.83
1424430000000,0.804
1424433600000,0.772
1424437200000,0.739
1424440800000,0.72
1424444400000,0.711
1424448000000,0.704
1424451600000,0.704
1424455200000,0.697
1424458800000,0.673
1424462400000,0.635
1424466000000,0.594
1424469600000,0.543
1424473200000,0.523
1424476800000,0.527
1424480400000,0.498
1424484000000,0.463
1424487600000,0.434
1424491200000,0.402
1424494800000,0.365
1424498400000,0.343
1424502000000,0.344
1424505600000,0.369
1424509200000,0.42
1424512800000,0.47
1424516400000,0.491
1424520000000,0.487
1424523600000,0.464
1424527200000,0.429
1424530800000,0.377
1424534400000,0.323
1424538000000,0.289
1424541600000,0.281
1424545200000,0.294
1424548800000,0.317
1424552400000,0.359
1424556000000,0.398
1424559600000,0.431
1424563200000,0.467
1424566800000,0.48
1424570400000,0.48
1424574000000,0.471
1424577600000,0.457
1424581200000,0.434
1424584800000,0.422
1424588400000,0.431
1424592000000,0.457
1424595600000,0.481
1424599200000,0.496
1424602800000,0.498
1424606400000,0.481
1424610000000,0.446
1424613600000,0.398
1424617200000,0.358
1424620800000,0.326
1424624400000,0.302
1424628000000,0.285
1424631600000,0.274
1424635200000,0.269
1424638800000,0.27
1424642400000,0.272
1424646000000,0.283
1424649600000,0.358
1424653200000,0.422
1424656800000,0.454
1424660400000,0.469
1424664000000,0.469
1424667600000,0.464
1424671200000,0.457
1424674800000,0.46
1424678400000,0.469
1424682000000,0.458
1424685600000,0.451
1424689200000,0.424
1424692800000,0.377
1424696400000,0.338
1424700000000,0.294
1424703600000,0.253
1424707200000,0.224
1424710800000,0.201
1424714400000,0.181
1424718000000,0.16
1424721600000,0.144
1424725200000,0.133
1424728800000,0.117
1424732400000,0.111
1424736000000,0.132
1424739600000,0.136
1424743200000,0.126
1424746800000,0.115
1424750400000,0.11
1424754000000,0.1
1424757600000,0.084
1424761200000,0.071
1424764800000,0.069
1424768400000,0.093
1424772000000,0.153
1424775600000,0.225
1424779200000,0.279
1424782800000,0.3
1424786400000,0.313
1424790000000,0.322
1424793600000,0.32
1424797200000,0.306
1424800800000,0.295
1424804400000,0.286
1424808000000,0.274
1424811600000,0.265
1424815200000,0.232
1424818800000,0.223
1424822400000,0.241
1424826000000,0.248
1424829600000,0.249
1424833200000,0.251
1424836800000,0.251
1424840400000,0.248
1424844000000,0.246
1424847600000,0.248
1424851200000,0.247
1424854800000,0.245
1424858400000,0.27
1424862000000,0.3
1424865600000,0.302
1424869200000,0.28
1424872800000,0.259
1424876400000,0.261
1424880000000,0.277
1424883600000,0.277
1424887200000,0.266
1424890800000,0.254
1424894400000,0.248
1424898000000,0.236
1424901600000,0.203
1424905200000,0.256
1424908800000,0.321
1424912400000,0.306
1424916000000,0.252
1424919600000,0.198
1424923200000,0.159
1424926800000,0.152
1424930400000,0.177
1424934000000,0.235
1424937600000,0.327
1424941200000,0.415
1424944800000,0.476
1424948400000,0.482
1424952000000,0.447
1424955600000,0.41
1424959200000,0.397
1424962800000,0.374
1424966400000,0.348
1424970000000,0.335
1424973600000,0.337
1424977200000,0.343
1424980800000,0.348
1424984400000,0.376
1424988000000,0.396
1424991600000,0.489
1424995200000,0.599
1424998800000,0.642
1425002400000,0.672
1425006000000,0.685
1425009600000,0.69
1425013200000,0.686
1425016800000,0.682
1425020400000,0.684
1425024000000,0.674
1425027600000,0.644
1425031200000,0.627
1425034800000,0.615
1425038400000,0.59
1425042000000,0.552
1425045600000,0.51
1425049200000,0.466
1425052800000,0.435
1425056400000,0.404
1425060000000,0.395
1425063600000,0.391
1425067200000,0.398
1425070800000,0.435
1425074400000,0.455
1425078000000,0.515
1425081600000,0.671
1425085200000,0.741
1425088800000,0.772
1425092400000,0.791
1425096000000,0.802
1425099600000,0.809
1425103200000,0.81
