,Mn4
1168160400000,0.427
1168164000000,0.379
1168167600000,0.366
1168171200000,0.393
1168174800000,0.432
1168178400000,0.45
1168182000000,0.422
1168185600000,0.366
1168189200000,0.325
1168192800000,0.291
1168196400000,0.332
1168200000000,0.379
1168203600000,0.405
1168207200000,0.361
1168210800000,0.415
1168214400000,0.549
1168218000000,0.667
1168221600000,0.777
1168225200000,0.849
1168228800000,0.8
1168232400000,0.583
1168236000000,0.403
1168239600000,0.498
1168243200000,0.693
1168246800000,0.787
1168250400000,0.839
1168254000000,0.83
1168257600000,0.803
1168261200000,0.807
1168264800000,0.768
1168268400000,0.734
1168272000000,0.732
1168275600000,0.783
1168279200000,0.868
1168282800000,0.903
1168286400000,0.885
1168290000000,0.875
1168293600000,0.883
1168297200000,0.897
1168300800000,0.92
1168304400000,0.932
1168308000000,0.943
1168311600000,0.944
1168315200000,0.939
1168318800000,0.929
1168322400000,0.903
1168326000000,0.874
1168329600000,0.859
1168333200000,0.818
1168336800000,0.737
1168340400000,0.634
1168344000000,0.569
1168347600000,0.501
1168351200000,0.416
1168354800000,0.351
1168358400000,0.274
1168362000000,0.233
1168365600000,0.203
1168369200000,0.187
1168372800000,0.179
1168376400000,0.176
1168380000000,0.18
1168383600000,0.195
1168387200000,0.231
1168390800000,0.28
1168394400000,0.32
1168398000000,0.338
1168401600000,0.336
1168405200000,0.314
1168408800000,0.309
1168412400000,0.3
1168416000000,0.31
1168419600000,0.297
1168423200000,0.274
1168426800000,0.24
1168430400000,0.173
1168434000000,0.114
1168437600000,0.088
1168441200000,0.092
1168444800000,0.111
1168448400000,0.139
1168452000000,0.187
1168455600000,0.226
1168459200000,0.255
1168462800000,0.286
1168466400000,0.308
1168470000000,0.349
1168473600000,0.376
1168477200000,0.38
1168480800000,0.401
1168484400000,0.417
1168488000000,0.425
1168491600000,0.395
1168495200000,0.377
1168498800000,0.379
1168502400000,0.416
1168506000000,0.494
1168509600000,0.526
1168513200000,0.532
1168516800000,0.539
1168520400000,0.578
1168524000000,0.566
1168527600000,0.501
1168531200000,0.431
1168534800000,0.354
1168538400000,0.289
1168542000000,0.223
1168545600000,0.16
1168549200000,0.148
1168552800000,0.18
1168556400000,0.218
1168560000000,0.225
1168563600000,0.205
1168567200000,0.195
1168570800000,0.243
1168574400000,0.313
1168578000000,0.352
1168581600000,0.312
1168585200000,0.236
1168588800000,0.192
1168592400000,0.161
1168596000000,0.179
1168599600000,0.18
1168603200000,0.182
1168606800000,0.208
1168610400000,0.228
1168614000000,0.279
1168617600000,0.333
1168621200000,0.352
1168624800000,0.333
1168628400000,0.312
1168632000000,0.354
1168635600000,0.401
1168639200000,0.398
1168642800000,0.366
1168646400000,0.374
1168650000000,0.395
1168653600000,0.382
1168657200000,0.352
1168660800000,0.327
1168664400000,0.303
1168668000000,0.284
1168671600000,0.248
1168675200000,0.209
1168678800000,0.194
1168682400000,0.176
1168686000000,0.168
1168689600000,0.137
1168693200000,0.13
1168696800000,0.118
1168700400000,0.12
1168704000000,0.114
1168707600000,0.104
1168711200000,0.079
1168714800000,0.045
1168718400000,0.025
1168722000000,0.048
1168725600000,0.124
1168729200000,0.192
1168732800000,0.294
1168736400000,0.435
1168740000000,0.539
1168743600000,0.559
1168747200000,0.539
1168750800000,0.495
1168754400000,0.407
1168758000000,0.294
1168761600000,0.253
1168765200000,0.258
1168768800000,0.261
1168772400000,0.243
1168776000000,0.213
1168779600000,0.196
1168783200000,0.175
1168786800000,0.181
1168790400000,0.261
1168794000000,0.38
1168797600000,0.526
1168801200000,0.58
1168804800000,0.547
1168808400000,0.555
1168812000000,0.535
1168815600000,0.588
1168819200000,0.676
1168822800000,0.703
1168826400000,0.69
1168830000000,0.659
1168833600000,0.624
1168837200000,0.591
1168840800000,0.557
1168844400000,0.504
1168848000000,0.44
1168851600000,0.386
1168855200000,0.328
1168858800000,0.294
1168862400000,0.274
1168866000000,0.297
1168869600000,0.343
1168873200000,0.391
1168876800000,0.438
1168880400000,0.471
1168884000000,0.498
1168887600000,0.532
1168891200000,0.542
1168894800000,0.552
1168898400000,0.501
1168902000000,0.501
1168905600000,0.574
1168909200000,0.618
1168912800000,0.618
1168916400000,0.604
1168920000000,0.613
1168923600000,0.62
1168927200000,0.627
1168930800000,0.627
1168934400000,0.617
1168938000000,0.618
1168941600000,0.562
1168945200000,0.461
1168948800000,0.365
1168952400000,0.319
1168956000000,0.3
1168959600000,0.291
1168963200000,0.331
1168966800000,0.378
1168970400000,0.403
1168974000000,0.422
1168977600000,0.467
1168981200000,0.505
1168984800000,0.538
1168988400000,0.628
1168992000000,0.728
1168995600000,0.778
1168999200000,0.809
1169002800000,0.829
1169006400000,0.829
1169010000000,0.814
1169013600000,0.788
1169017200000,0.748
1169020800000,0.679
1169024400000,0.613
1169028000000,0.565
1169031600000,0.549
1169035200000,0.501
1169038800000,0.47
1169042400000,0.412
1169046000000,0.404
1169049600000,0.384
1169053200000,0.362
1169056800000,0.327
1169060400000,0.291
1169064000000,0.259
1169067600000,0.236
1169071200000,0.231
1169074800000,0.278
1169078400000,0.428
1169082000000,0.544
1169085600000,0.604
1169089200000,0.632
1169092800000,0.631
1169096400000,0.615
1169100000000,0.583
1169103600000,0.535
1169107200000,0.466
1169110800000,0.445
1169114400000,0.433
1169118000000,0.413
1169121600000,0.39
1169125200000,0.341
1169128800000,0.317
1169132400000,0.309
1169136000000,0.32
1169139600000,0.338
1169143200000,0.364
1169146800000,0.398
1169150400000,0.443
1169154000000,0.45
1169157600000,0.453
1169161200000,0.544
1169164800000,0.624
1169168400000,0.637
1169172000000,0.636
1169175600000,0.624
1169179200000,0.603
1169182800000,0.578
1169186400000,0.554
1169190000000,0.515
1169193600000,0.454
1169197200000,0.402
1169200800000,0.337
1169204400000,0.288
1169208000000,0.249
1169211600000,0.236
1169215200000,0.264
1169218800000,0.28
1169222400000,0.28
1169226000000,0.264
1169229600000,0.251
1169233200000,0.253
1169236800000,0.243
1169240400000,0.238
1169244000000,0.231
1169247600000,0.27
1169251200000,0.388
1169254800000,0.515
1169258400000,0.615
1169262000000,0.651
1169265600000,0.637
1169269200000,0.63
1169272800000,0.642
1169276400000,0.669
1169280000000,0.692
1169283600000,0.684
1169287200000,0.71
1169290800000,0.7
1169294400000,0.61
1169298000000,0.54
1169301600000,0.544
1169305200000,0.58
1169308800000,0.607
1169312400000,0.625
1169316000000,0.613
1169319600000,0.601
1169323200000,0.592
1169326800000,0.545
1169330400000,0.468
1169334000000,0.477
1169337600000,0.504
1169341200000,0.494
1169344800000,0.476
1169348400000,0.481
1169352000000,0.472
1169355600000,0.457
1169359200000,0.43
1169362800000,0.381
1169366400000,0.307
1169370000000,0.264
1169373600000,0.233
1169377200000,0.222
1169380800000,0.217
1169384400000,0.194
1169388000000,0.176
1169391600000,0.149
1169395200000,0.133
1169398800000,0.148
1169402400000,0.189
1169406000000,0.246
1169409600000,0.305
1169413200000,0.337
1169416800000,0.328
1169420400000,0.395
1169424000000,0.498
1169427600000,0.544
1169431200000,0.563
1169434800000,0.583
1169438400000,0.607
1169442000000,0.627
1169445600000,0.639
1169449200000,0.629
1169452800000,0.59
1169456400000,0.567
1169460000000,0.55
1169463600000,0.56
1169467200000,0.565
1169470800000,0.555
1169474400000,0.552
1169478000000,0.562
1169481600000,0.56
1169485200000,0.561
1169488800000,0.58
1169492400000,0.592
1169496000000,0.6
1169499600000,0.616
1169503200000,0.596
1169506800000,0.568
1169510400000,0.641
1169514000000,0.67
1169517600000,0.667
1169521200000,0.663
1169524800000,0.667
1169528400000,0.649
1169532000000,0.604
1169535600000,0.524
1169539200000,0.403
1169542800000,0.317
1169546400000,0.284
1169550000000,0.323
1169553600000,0.343
1169557200000,0.368
1169560800000,0.376
1169564400000,0.376
1169568000000,0.395
1169571600000,0.374
1169575200000,0.369
1169578800000,0.366
1169582400000,0.377
1169586000000,0.423
1169589600000,0.429
1169593200000,0.481
1169596800000,0.537
1169600400000,0.556
1169604000000,0.559
1169607600000,0.565
1169611200000,0.563
1169614800000,0.556
1169618400000,0.55
1169622000000,0.513
1169625600000,0.446
1169629200000,0.358
1169632800000,0.289
1169636400000,0.233
1169640000000,0.182
1169643600000,0.15
1169647200000,0.124
1169650800000,0.133
1169654400000,0.155
1169658000000,0.172
1169661600000,0.171
1169665200000,0.175
1169668800000,0.17
1169672400000,0.16
1169676000000,0.145
1169679600000,0.17
1169683200000,0.223
1169686800000,0.258
1169690400000,0.282
1169694000000,0.315
1169697600000,0.348
1169701200000,0.369
1169704800000,0.392
1169708400000,0.42
1169712000000,0.425
1169715600000,0.391
1169719200000,0.355
1169722800000,0.357
1169726400000,0.343
1169730000000,0.332
1169733600000,0.329
1169737200000,0.31
1169740800000,0.278
1169744400000,0.241
1169748000000,0.21
1169751600000,0.201
1169755200000,0.194
1169758800000,0.207
1169762400000,0.208
1169766000000,0.256
1169769600000,0.388
1169773200000,0.539
1169776800000,0.63
1169780400000,0.637
1169784000000,0.583
1169787600000,0.503
1169791200000,0.425
1169794800000,0.33
1169798400000,0.235
1169802000000,0.2
1169805600000,0.211
1169809200000,0.251
1169812800000,0.26
1169816400000,0.227
1169820000000,0.225
1169823600000,0.206
1169827200000,0.196
1169830800000,0.206
1169834400000,0.231
1169838000000,0.245
1169841600000,0.228
1169845200000,0.204
1169848800000,0.164
1169852400000,0.179
1169856000000,0.244
1169859600000,0.255
1169863200000,0.268
1169866800000,0.281
1169870400000,0.284
1169874000000,0.265
1169877600000,0.238
1169881200000,0.199
1169884800000,0.157
1169888400000,0.14
1169892000000,0.139
1169895600000,0.147
1169899200000,0.146
1169902800000,0.126
1169906400000,0.109
1169910000000,0.093
1169913600000,0.086
1169917200000,0.084
1169920800000,0.079
1169924400000,0.079
1169928000000,0.076
1169931600000,0.071
1169935200000,0.055
1169938800000,0.046
1169942400000,0.035
1169946000000,0.025
1169949600000,0.015
1169953200000,0.008
1169956800000,0.003
1169960400000,0.0
1169964000000,0.0
1169967600000,0.006
1169971200000,0.01
1169974800000,0.014
1169978400000,0.015
1169982000000,0.013
1169985600000,0.012
1169989200000,0.014
1169992800000,0.021
1169996400000,0.034
1170000000000,0.05
1170003600000,0.066
1170007200000,0.073
1170010800000,0.069
1170014400000,0.059
1170018000000,0.061
1170021600000,0.069
1170025200000,0.111
1170028800000,0.135
1170032400000,0.142
1170036000000,0.154
1170039600000,0.161
1170043200000,0.176
1170046800000,0.183
1170050400000,0.196
1170054000000,0.193
1170057600000,0.176
1170061200000,0.144
1170064800000,0.13
1170068400000,0.126
1170072000000,0.118
1170075600000,0.14
1170079200000,0.176
1170082800000,0.18
1170086400000,0.179
1170090000000,0.164
1170093600000,0.165
1170097200000,0.211
1170100800000,0.307
1170104400000,0.412
1170108000000,0.51
1170111600000,0.579
1170115200000,0.69
1170118800000,0.74
1170122400000,0.768
1170126000000,0.768
1170129600000,0.774
1170133200000,0.77
1170136800000,0.766
1170140400000,0.739
1170144000000,0.67
1170147600000,0.634
1170151200000,0.669
1170154800000,0.679
1170158400000,0.666
1170162000000,0.631
1170165600000,0.587
1170169200000,0.517
1170172800000,0.432
1170176400000,0.362
1170180000000,0.334
1170183600000,0.325
1170187200000,0.337
1170190800000,0.379
1170194400000,0.429
1170198000000,0.487
1170201600000,0.593
1170205200000,0.681
1170208800000,0.711
1170212400000,0.672
1170216000000,0.612
1170219600000,0.555
1170223200000,0.502
1170226800000,0.449
1170230400000,0.388
1170234000000,0.362
1170237600000,0.364
1170241200000,0.395
1170244800000,0.442
1170248400000,0.459
1170252000000,0.444
1170255600000,0.391
1170259200000,0.344
1170262800000,0.284
1170266400000,0.265
1170270000000,0.281
1170273600000,0.294
1170277200000,0.296
1170280800000,0.284
1170284400000,0.323
1170288000000,0.355
1170291600000,0.344
1170295200000,0.32
1170298800000,0.3
1170302400000,0.295
1170306000000,0.296
1170309600000,0.308
1170313200000,0.338
1170316800000,0.377
1170320400000,0.358
1170324000000,0.326
1170327600000,0.33
1170331200000,0.31
1170334800000,0.307
1170338400000,0.33
1170342000000,0.364
1170345600000,0.386
1170349200000,0.398
1170352800000,0.394
1170356400000,0.37
1170360000000,0.337
1170363600000,0.341
1170367200000,0.349
1170370800000,0.485
1170374400000,0.638
1170378000000,0.702
1170381600000,0.733
1170385200000,0.761
1170388800000,0.781
1170392400000,0.801
1170396000000,0.809
1170399600000,0.802
1170403200000,0.773
1170406800000,0.727
1170410400000,0.672
1170414000000,0.615
1170417600000,0.568
1170421200000,0.511
1170424800000,0.468
1170428400000,0.471
1170432000000,0.499
1170435600000,0.556
1170439200000,0.613
1170442800000,0.69
1170446400000,0.735
1170450000000,0.733
1170453600000,0.717
1170457200000,0.69
1170460800000,0.747
1170464400000,0.779
1170468000000,0.81
1170471600000,0.806
1170475200000,0.791
1170478800000,0.768
1170482400000,0.744
1170486000000,0.697
1170489600000,0.644
1170493200000,0.607
1170496800000,0.596
1170500400000,0.591
1170504000000,0.568
1170507600000,0.535
1170511200000,0.505
1170514800000,0.488
1170518400000,0.47
1170522000000,0.448
1170525600000,0.445
1170529200000,0.455
1170532800000,0.468
1170536400000,0.476
1170540000000,0.456
1170543600000,0.449
1170547200000,0.537
1170550800000,0.568
1170554400000,0.566
1170558000000,0.547
1170561600000,0.532
1170565200000,0.465
1170568800000,0.387
1170572400000,0.278
1170576000000,0.189
1170579600000,0.164
1170583200000,0.243
1170586800000,0.392
1170590400000,0.441
1170594000000,0.445
1170597600000,0.367
1170601200000,0.311
1170604800000,0.275
1170608400000,0.272
1170612000000,0.272
1170615600000,0.274
1170619200000,0.277
1170622800000,0.289
1170626400000,0.278
1170630000000,0.289
1170633600000,0.367
1170637200000,0.415
1170640800000,0.452
1170644400000,0.48
1170648000000,0.484
1170651600000,0.468
1170655200000,0.442
1170658800000,0.404
1170662400000,0.343
1170666000000,0.302
1170669600000,0.282
1170673200000,0.295
1170676800000,0.311
1170680400000,0.297
1170684000000,0.323
1170687600000,0.363
1170691200000,0.393
1170694800000,0.422
1170698400000,0.442
1170702000000,0.488
1170705600000,0.511
1170709200000,0.484
1170712800000,0.404
1170716400000,0.392
1170720000000,0.375
1170723600000,0.355
1170727200000,0.355
1170730800000,0.335
1170734400000,0.314
1170738000000,0.309
1170741600000,0.324
1170745200000,0.343
1170748800000,0.348
1170752400000,0.364
1170756000000,0.382
1170759600000,0.387
1170763200000,0.362
1170766800000,0.343
1170770400000,0.355
1170774000000,0.373
1170777600000,0.38
1170781200000,0.385
1170784800000,0.386
1170788400000,0.405
1170792000000,0.476
1170795600000,0.553
1170799200000,0.635
1170802800000,0.713
1170806400000,0.779
1170810000000,0.792
1170813600000,0.795
1170817200000,0.791
1170820800000,0.765
1170824400000,0.711
1170828000000,0.631
1170831600000,0.556
1170835200000,0.469
1170838800000,0.42
1170842400000,0.407
1170846000000,0.381
1170849600000,0.397
1170853200000,0.376
1170856800000,0.371
1170860400000,0.391
1170864000000,0.437
1170867600000,0.481
1170871200000,0.494
1170874800000,0.481
1170878400000,0.496
1170882000000,0.454
1170885600000,0.391
1170889200000,0.422
1170892800000,0.543
1170896400000,0.633
1170900000000,0.668
1170903600000,0.636
1170907200000,0.603
1170910800000,0.602
1170914400000,0.613
1170918000000,0.583
1170921600000,0.523
1170925200000,0.484
1170928800000,0.448
1170932400000,0.433
1170936000000,0.422
1170939600000,0.388
1170943200000,0.376
1170946800000,0.374
1170950400000,0.376
1170954000000,0.448
1170957600000,0.496
1170961200000,0.574
1170964800000,0.59
1170968400000,0.571
1170972000000,0.538
1170975600000,0.538
1170979200000,0.577
1170982800000,0.618
1170986400000,0.624
1170990000000,0.608
1170993600000,0.585
1170997200000,0.558
1171000800000,0.511
1171004400000,0.458
1171008000000,0.414
1171011600000,0.387
1171015200000,0.362
1171018800000,0.339
1171022400000,0.305
1171026000000,0.281
1171029600000,0.285
1171033200000,0.322
1171036800000,0.349
1171040400000,0.367
1171044000000,0.353
1171047600000,0.328
1171051200000,0.305
1171054800000,0.289
1171058400000,0.258
1171062000000,0.318
1171065600000,0.407
1171069200000,0.45
1171072800000,0.49
1171076400000,0.542
1171080000000,0.589
1171083600000,0.618
1171087200000,0.622
1171090800000,0.593
1171094400000,0.55
1171098000000,0.501
1171101600000,0.467
1171105200000,0.431
1171108800000,0.384
1171112400000,0.352
1171116000000,0.344
1171119600000,0.349
1171123200000,0.341
1171126800000,0.349
1171130400000,0.361
1171134000000,0.376
1171137600000,0.369
1171141200000,0.367
1171144800000,0.347
1171148400000,0.356
1171152000000,0.386
1171155600000,0.371
1171159200000,0.349
1171162800000,0.337
1171166400000,0.336
1171170000000,0.334
1171173600000,0.344
1171177200000,0.358
1171180800000,0.359
1171184400000,0.328
1171188000000,0.289
1171191600000,0.295
1171195200000,0.295
1171198800000,0.274
1171202400000,0.261
1171206000000,0.234
1171209600000,0.211
1171213200000,0.206
1171216800000,0.221
1171220400000,0.265
1171224000000,0.301
1171227600000,0.344
1171231200000,0.364
1171234800000,0.431
1171238400000,0.546
1171242000000,0.644
1171245600000,0.704
1171249200000,0.731
1171252800000,0.737
1171256400000,0.738
1171260000000,0.739
1171263600000,0.715
1171267200000,0.672
1171270800000,0.623
1171274400000,0.602
1171278000000,0.578
1171281600000,0.568
1171285200000,0.55
1171288800000,0.523
1171292400000,0.501
1171296000000,0.493
1171299600000,0.504
1171303200000,0.532
1171306800000,0.542
1171310400000,0.591
1171314000000,0.595
1171317600000,0.574
1171321200000,0.641
1171324800000,0.706
1171328400000,0.711
1171332000000,0.697
1171335600000,0.663
1171339200000,0.606
1171342800000,0.546
1171346400000,0.495
1171350000000,0.444
1171353600000,0.381
1171357200000,0.334
1171360800000,0.286
1171364400000,0.253
1171368000000,0.233
1171371600000,0.221
1171375200000,0.21
1171378800000,0.204
1171382400000,0.207
1171386000000,0.208
1171389600000,0.226
1171393200000,0.255
1171396800000,0.298
1171400400000,0.345
1171404000000,0.398
1171407600000,0.429
1171411200000,0.509
1171414800000,0.547
1171418400000,0.556
1171422000000,0.55
1171425600000,0.547
1171429200000,0.544
1171432800000,0.525
1171436400000,0.481
1171440000000,0.395
1171443600000,0.355
1171447200000,0.338
1171450800000,0.325
1171454400000,0.313
1171458000000,0.293
1171461600000,0.283
1171465200000,0.272
1171468800000,0.278
1171472400000,0.3
1171476000000,0.325
1171479600000,0.352
1171483200000,0.38
1171486800000,0.414
1171490400000,0.414
1171494000000,0.535
1171497600000,0.642
1171501200000,0.701
1171504800000,0.744
1171508400000,0.772
1171512000000,0.79
1171515600000,0.796
1171519200000,0.794
1171522800000,0.78
1171526400000,0.744
1171530000000,0.707
1171533600000,0.652
1171537200000,0.604
1171540800000,0.561
1171544400000,0.501
1171548000000,0.413
1171551600000,0.321
1171555200000,0.274
1171558800000,0.278
1171562400000,0.299
1171566000000,0.313
1171569600000,0.294
1171573200000,0.324
1171576800000,0.358
1171580400000,0.367
1171584000000,0.439
1171587600000,0.534
1171591200000,0.573
1171594800000,0.57
1171598400000,0.542
1171602000000,0.506
1171605600000,0.457
1171609200000,0.386
1171612800000,0.311
1171616400000,0.278
1171620000000,0.254
1171623600000,0.241
1171627200000,0.225
1171630800000,0.212
1171634400000,0.187
1171638000000,0.165
1171641600000,0.148
1171645200000,0.148
1171648800000,0.161
1171652400000,0.168
1171656000000,0.172
1171659600000,0.194
1171663200000,0.205
1171666800000,0.225
1171670400000,0.297
1171674000000,0.316
1171677600000,0.291
1171681200000,0.252
1171684800000,0.219
1171688400000,0.169
1171692000000,0.128
1171695600000,0.084
1171699200000,0.06
1171702800000,0.058
1171706400000,0.058
1171710000000,0.048
1171713600000,0.032
1171717200000,0.023
1171720800000,0.021
1171724400000,0.019
1171728000000,0.018
1171731600000,0.014
1171735200000,0.014
1171738800000,0.015
1171742400000,0.017
1171746000000,0.016
1171749600000,0.014
1171753200000,0.014
1171756800000,0.02
1171760400000,0.025
1171764000000,0.036
1171767600000,0.05
1171771200000,0.071
1171774800000,0.09
1171778400000,0.1
1171782000000,0.099
1171785600000,0.09
1171789200000,0.082
1171792800000,0.068
1171796400000,0.054
1171800000000,0.041
1171803600000,0.033
1171807200000,0.031
1171810800000,0.034
1171814400000,0.039
1171818000000,0.043
1171821600000,0.051
1171825200000,0.056
1171828800000,0.062
1171832400000,0.07
1171836000000,0.076
1171839600000,0.087
1171843200000,0.13
1171846800000,0.155
1171850400000,0.179
1171854000000,0.188
1171857600000,0.18
1171861200000,0.167
1171864800000,0.145
1171868400000,0.121
1171872000000,0.097
1171875600000,0.091
1171879200000,0.103
1171882800000,0.117
1171886400000,0.132
1171890000000,0.146
1171893600000,0.154
1171897200000,0.162
1171900800000,0.167
1171904400000,0.168
1171908000000,0.167
1171911600000,0.167
1171915200000,0.174
1171918800000,0.18
1171922400000,0.17
1171926000000,0.215
1171929600000,0.293
1171933200000,0.355
1171936800000,0.399
1171940400000,0.442
1171944000000,0.482
1171947600000,0.513
1171951200000,0.525
1171954800000,0.512
1171958400000,0.457
1171962000000,0.416
1171965600000,0.386
1171969200000,0.365
1171972800000,0.318
1171976400000,0.288
1171980000000,0.261
1171983600000,0.264
1171987200000,0.282
1171990800000,0.302
1171994400000,0.304
1171998000000,0.312
1172001600000,0.298
1172005200000,0.286
1172008800000,0.261
1172012400000,0.331
1172016000000,0.42
1172019600000,0.463
1172023200000,0.481
1172026800000,0.509
1172030400000,0.547
1172034000000,0.578
1172037600000,0.587
1172041200000,0.557
1172044800000,0.458
1172048400000,0.374
1172052000000,0.301
1172055600000,0.274
1172059200000,0.254
1172062800000,0.271
1172066400000,0.314
1172070000000,0.325
1172073600000,0.302
1172077200000,0.302
1172080800000,0.305
1172084400000,0.327
1172088000000,0.349
1172091600000,0.364
1172095200000,0.329
1172098800000,0.337
1172102400000,0.387
1172106000000,0.401
1172109600000,0.395
1172113200000,0.375
1172116800000,0.364
1172120400000,0.355
1172124000000,0.337
1172127600000,0.302
1172131200000,0.241
1172134800000,0.202
1172138400000,0.184
1172142000000,0.167
1172145600000,0.158
1172149200000,0.163
1172152800000,0.163
1172156400000,0.163
1172160000000,0.157
1172163600000,0.153
1172167200000,0.153
1172170800000,0.153
1172174400000,0.156
1172178000000,0.164
1172181600000,0.153
1172185200000,0.177
1172188800000,0.212
1172192400000,0.243
1172196000000,0.273
1172199600000,0.311
1172203200000,0.355
1172206800000,0.401
1172210400000,0.431
1172214000000,0.429
1172217600000,0.389
1172221200000,0.367
1172224800000,0.325
1172228400000,0.325
1172232000000,0.302
1172235600000,0.253
1172239200000,0.217
1172242800000,0.193
1172246400000,0.186
1172250000000,0.195
1172253600000,0.199
1172257200000,0.211
1172260800000,0.241
1172264400000,0.262
1172268000000,0.27
1172271600000,0.288
1172275200000,0.345
1172278800000,0.395
1172282400000,0.425
1172286000000,0.453
1172289600000,0.449
1172293200000,0.423
1172296800000,0.381
1172300400000,0.343
1172304000000,0.321
1172307600000,0.344
1172311200000,0.325
1172314800000,0.309
1172318400000,0.338
1172322000000,0.358
1172325600000,0.37
1172329200000,0.388
1172332800000,0.398
1172336400000,0.392
1172340000000,0.368
1172343600000,0.345
1172347200000,0.35
1172350800000,0.364
1172354400000,0.348
1172358000000,0.396
1172361600000,0.447
1172365200000,0.437
1172368800000,0.392
1172372400000,0.367
1172376000000,0.367
1172379600000,0.388
1172383200000,0.391
1172386800000,0.366
1172390400000,0.315
1172394000000,0.272
1172397600000,0.261
1172401200000,0.238
1172404800000,0.212
1172408400000,0.184
1172412000000,0.155
1172415600000,0.132
1172419200000,0.136
1172422800000,0.163
1172426400000,0.195
1172430000000,0.234
1172433600000,0.274
1172437200000,0.285
1172440800000,0.251
1172444400000,0.284
1172448000000,0.314
1172451600000,0.31
1172455200000,0.294
1172458800000,0.29
1172462400000,0.286
1172466000000,0.286
1172469600000,0.283
1172473200000,0.266
1172476800000,0.248
1172480400000,0.238
1172484000000,0.236
1172487600000,0.244
1172491200000,0.243
1172494800000,0.235
1172498400000,0.216
1172502000000,0.191
1172505600000,0.172
1172509200000,0.165
1172512800000,0.164
1172516400000,0.159
1172520000000,0.153
1172523600000,0.167
1172527200000,0.186
1172530800000,0.263
1172534400000,0.367
1172538000000,0.428
1172541600000,0.459
1172545200000,0.467
1172548800000,0.479
1172552400000,0.498
1172556000000,0.506
1172559600000,0.491
1172563200000,0.444
1172566800000,0.39
1172570400000,0.364
1172574000000,0.332
1172577600000,0.31
1172581200000,0.277
1172584800000,0.237
1172588400000,0.204
1172592000000,0.174
1172595600000,0.164
1172599200000,0.159
1172602800000,0.156
1172606400000,0.161
1172610000000,0.169
1172613600000,0.159
1172617200000,0.187
1172620800000,0.218
1172624400000,0.231
1172628000000,0.233
1172631600000,0.227
1172635200000,0.22
1172638800000,0.22
