,Py2
1294722000000,0.375
1294725600000,0.341
1294729200000,0.31
1294732800000,0.254
1294736400000,0.247
1294740000000,0.28
1294743600000,0.313
1294747200000,0.371
1294750800000,0.409
1294754400000,0.388
1294758000000,0.323
1294761600000,0.316
1294765200000,0.348
1294768800000,0.344
1294772400000,0.376
1294776000000,0.407
1294779600000,0.415
1294783200000,0.373
1294786800000,0.321
1294790400000,0.401
1294794000000,0.42
1294797600000,0.381
1294801200000,0.333
1294804800000,0.315
1294808400000,0.311
1294812000000,0.311
1294815600000,0.278
1294819200000,0.227
1294822800000,0.226
1294826400000,0.219
1294830000000,0.21
1294833600000,0.199
1294837200000,0.152
1294840800000,0.111
1294844400000,0.151
1294848000000,0.25
1294851600000,0.227
1294855200000,0.192
1294858800000,0.181
1294862400000,0.175
1294866000000,0.212
1294869600000,0.227
1294873200000,0.177
1294876800000,0.208
1294880400000,0.227
1294884000000,0.206
1294887600000,0.198
1294891200000,0.209
1294894800000,0.234
1294898400000,0.255
1294902000000,0.268
1294905600000,0.227
1294909200000,0.237
1294912800000,0.252
1294916400000,0.239
1294920000000,0.204
1294923600000,0.16
1294927200000,0.101
1294930800000,0.045
1294934400000,0.012
1294938000000,0.006
1294941600000,0.007
1294945200000,0.007
1294948800000,0.007
1294952400000,0.012
1294956000000,0.008
1294959600000,0.012
1294963200000,0.015
1294966800000,0.011
1294970400000,0.006
1294974000000,0.005
1294977600000,0.006
1294981200000,0.006
1294984800000,0.008
1294988400000,0.014
1294992000000,0.024
1294995600000,0.028
1294999200000,0.027
1295002800000,0.027
1295006400000,0.031
1295010000000,0.042
1295013600000,0.061
1295017200000,0.086
1295020800000,0.112
1295024400000,0.133
1295028000000,0.139
1295031600000,0.136
1295035200000,0.121
1295038800000,0.087
1295042400000,0.054
1295046000000,0.029
1295049600000,0.022
1295053200000,0.017
1295056800000,0.014
1295060400000,0.018
1295064000000,0.029
1295067600000,0.039
1295071200000,0.036
1295074800000,0.035
1295078400000,0.031
1295082000000,0.028
1295085600000,0.025
1295089200000,0.025
1295092800000,0.028
1295096400000,0.03
1295100000000,0.034
1295103600000,0.045
1295107200000,0.062
1295110800000,0.074
1295114400000,0.087
1295118000000,0.092
1295121600000,0.1
1295125200000,0.111
1295128800000,0.119
1295132400000,0.144
1295136000000,0.388
1295139600000,0.581
1295143200000,0.66
1295146800000,0.707
1295150400000,0.736
1295154000000,0.76
1295157600000,0.765
1295161200000,0.762
1295164800000,0.781
1295168400000,0.809
1295172000000,0.826
1295175600000,0.836
1295179200000,0.839
1295182800000,0.836
1295186400000,0.839
1295190000000,0.84
1295193600000,0.84
1295197200000,0.841
1295200800000,0.84
1295204400000,0.844
1295208000000,0.849
1295211600000,0.858
1295215200000,0.866
1295218800000,0.875
1295222400000,0.917
1295226000000,0.951
1295229600000,0.96
1295233200000,0.953
1295236800000,0.939
1295240400000,0.921
1295244000000,0.889
1295247600000,0.85
1295251200000,0.819
1295254800000,0.816
1295258400000,0.835
1295262000000,0.848
1295265600000,0.854
1295269200000,0.849
1295272800000,0.837
1295276400000,0.827
1295280000000,0.817
1295283600000,0.804
1295287200000,0.8
1295290800000,0.813
1295294400000,0.777
1295298000000,0.746
1295301600000,0.732
1295305200000,0.692
1295308800000,0.671
1295312400000,0.673
1295316000000,0.674
1295319600000,0.655
1295323200000,0.644
1295326800000,0.599
1295330400000,0.513
1295334000000,0.38
1295337600000,0.249
1295341200000,0.168
1295344800000,0.167
1295348400000,0.167
1295352000000,0.177
1295355600000,0.159
1295359200000,0.129
1295362800000,0.121
1295366400000,0.123
1295370000000,0.114
1295373600000,0.116
1295377200000,0.128
1295380800000,0.14
1295384400000,0.132
1295388000000,0.104
1295391600000,0.07
1295395200000,0.062
1295398800000,0.036
1295402400000,0.016
1295406000000,0.01
1295409600000,0.009
1295413200000,0.009
1295416800000,0.011
1295420400000,0.012
1295424000000,0.015
1295427600000,0.027
1295431200000,0.046
1295434800000,0.061
1295438400000,0.068
1295442000000,0.067
1295445600000,0.059
1295449200000,0.045
1295452800000,0.034
1295456400000,0.026
1295460000000,0.026
1295463600000,0.034
1295467200000,0.051
1295470800000,0.069
1295474400000,0.082
1295478000000,0.09
1295481600000,0.148
1295485200000,0.197
1295488800000,0.233
1295492400000,0.242
1295496000000,0.218
1295499600000,0.176
1295503200000,0.128
1295506800000,0.09
1295510400000,0.068
1295514000000,0.085
1295517600000,0.108
1295521200000,0.122
1295524800000,0.136
1295528400000,0.137
1295532000000,0.144
1295535600000,0.161
1295539200000,0.187
1295542800000,0.205
1295546400000,0.201
1295550000000,0.204
1295553600000,0.212
1295557200000,0.2
1295560800000,0.17
1295564400000,0.107
1295568000000,0.09
1295571600000,0.082
1295575200000,0.069
1295578800000,0.074
1295582400000,0.085
1295586000000,0.091
1295589600000,0.09
1295593200000,0.08
1295596800000,0.07
1295600400000,0.063
1295604000000,0.055
1295607600000,0.053
1295611200000,0.064
1295614800000,0.092
1295618400000,0.117
1295622000000,0.141
1295625600000,0.167
1295629200000,0.183
1295632800000,0.187
1295636400000,0.185
1295640000000,0.188
1295643600000,0.187
1295647200000,0.177
1295650800000,0.137
1295654400000,0.158
1295658000000,0.156
1295661600000,0.151
1295665200000,0.16
1295668800000,0.181
1295672400000,0.203
1295676000000,0.227
1295679600000,0.243
1295683200000,0.207
1295686800000,0.18
1295690400000,0.183
1295694000000,0.19
1295697600000,0.231
1295701200000,0.264
1295704800000,0.309
1295708400000,0.336
1295712000000,0.356
1295715600000,0.38
1295719200000,0.395
1295722800000,0.413
1295726400000,0.415
1295730000000,0.41
1295733600000,0.398
1295737200000,0.369
1295740800000,0.47
1295744400000,0.562
1295748000000,0.583
1295751600000,0.571
1295755200000,0.519
1295758800000,0.461
1295762400000,0.405
1295766000000,0.278
1295769600000,0.227
1295773200000,0.214
1295776800000,0.233
1295780400000,0.272
1295784000000,0.32
1295787600000,0.362
1295791200000,0.364
1295794800000,0.337
1295798400000,0.334
1295802000000,0.337
1295805600000,0.335
1295809200000,0.316
1295812800000,0.323
1295816400000,0.332
1295820000000,0.355
1295823600000,0.314
1295827200000,0.374
1295830800000,0.454
1295834400000,0.481
1295838000000,0.466
1295841600000,0.432
1295845200000,0.4
1295848800000,0.36
1295852400000,0.274
1295856000000,0.212
1295859600000,0.233
1295863200000,0.243
1295866800000,0.253
1295870400000,0.271
1295874000000,0.279
1295877600000,0.311
1295881200000,0.357
1295884800000,0.4
1295888400000,0.442
1295892000000,0.479
1295895600000,0.513
1295899200000,0.526
1295902800000,0.538
1295906400000,0.541
1295910000000,0.527
1295913600000,0.71
1295917200000,0.806
1295920800000,0.853
1295924400000,0.87
1295928000000,0.867
1295931600000,0.856
1295935200000,0.815
1295938800000,0.744
1295942400000,0.72
1295946000000,0.788
1295949600000,0.827
1295953200000,0.845
1295956800000,0.845
1295960400000,0.849
1295964000000,0.862
1295967600000,0.874
1295971200000,0.887
1295974800000,0.898
1295978400000,0.903
1295982000000,0.903
1295985600000,0.899
1295989200000,0.898
1295992800000,0.899
1295996400000,0.903
1296000000000,0.933
1296003600000,0.957
1296007200000,0.964
1296010800000,0.968
1296014400000,0.966
1296018000000,0.958
1296021600000,0.945
1296025200000,0.924
1296028800000,0.897
1296032400000,0.889
1296036000000,0.884
1296039600000,0.872
1296043200000,0.859
1296046800000,0.847
1296050400000,0.844
1296054000000,0.839
1296057600000,0.832
1296061200000,0.827
1296064800000,0.82
1296068400000,0.821
1296072000000,0.816
1296075600000,0.817
1296079200000,0.817
1296082800000,0.805
1296086400000,0.8
1296090000000,0.791
1296093600000,0.799
1296097200000,0.809
1296100800000,0.789
1296104400000,0.737
1296108000000,0.657
1296111600000,0.595
1296115200000,0.602
1296118800000,0.639
1296122400000,0.673
1296126000000,0.697
1296129600000,0.702
1296133200000,0.699
1296136800000,0.698
1296140400000,0.687
1296144000000,0.682
1296147600000,0.714
1296151200000,0.718
1296154800000,0.724
1296158400000,0.727
1296162000000,0.718
1296165600000,0.72
1296169200000,0.723
1296172800000,0.805
1296176400000,0.862
1296180000000,0.881
1296183600000,0.878
1296187200000,0.863
1296190800000,0.841
1296194400000,0.788
1296198000000,0.707
1296201600000,0.65
1296205200000,0.6
1296208800000,0.573
1296212400000,0.588
1296216000000,0.605
1296219600000,0.604
1296223200000,0.623
1296226800000,0.623
1296230400000,0.613
1296234000000,0.619
1296237600000,0.635
1296241200000,0.649
1296244800000,0.664
1296248400000,0.677
1296252000000,0.657
1296255600000,0.661
1296259200000,0.795
1296262800000,0.844
1296266400000,0.849
1296270000000,0.842
1296273600000,0.824
1296277200000,0.796
1296280800000,0.757
1296284400000,0.675
1296288000000,0.564
1296291600000,0.586
1296295200000,0.657
1296298800000,0.707
1296302400000,0.706
1296306000000,0.675
1296309600000,0.645
1296313200000,0.644
1296316800000,0.69
1296320400000,0.694
1296324000000,0.703
1296327600000,0.727
1296331200000,0.75
1296334800000,0.751
1296338400000,0.724
1296342000000,0.76
1296345600000,0.853
1296349200000,0.876
1296352800000,0.88
1296356400000,0.857
1296360000000,0.815
1296363600000,0.782
1296367200000,0.768
1296370800000,0.744
1296374400000,0.651
1296378000000,0.591
1296381600000,0.619
1296385200000,0.703
1296388800000,0.72
1296392400000,0.718
1296396000000,0.715
1296399600000,0.705
1296403200000,0.718
1296406800000,0.731
1296410400000,0.751
1296414000000,0.765
1296417600000,0.77
1296421200000,0.759
1296424800000,0.744
1296428400000,0.792
1296432000000,0.9
1296435600000,0.917
1296439200000,0.923
1296442800000,0.925
1296446400000,0.933
1296450000000,0.946
1296453600000,0.929
1296457200000,0.898
1296460800000,0.888
1296464400000,0.917
1296468000000,0.941
1296471600000,0.952
1296475200000,0.955
1296478800000,0.956
1296482400000,0.957
1296486000000,0.957
1296489600000,0.955
1296493200000,0.953
1296496800000,0.95
1296500400000,0.945
1296504000000,0.936
1296507600000,0.925
1296511200000,0.91
1296514800000,0.913
1296518400000,0.943
1296522000000,0.958
1296525600000,0.959
1296529200000,0.957
1296532800000,0.955
1296536400000,0.939
1296540000000,0.91
1296543600000,0.865
1296547200000,0.844
1296550800000,0.875
1296554400000,0.896
1296558000000,0.903
1296561600000,0.907
1296565200000,0.905
1296568800000,0.905
1296572400000,0.909
1296576000000,0.915
1296579600000,0.914
1296583200000,0.906
1296586800000,0.9
1296590400000,0.89
1296594000000,0.888
1296597600000,0.874
1296601200000,0.876
1296604800000,0.935
1296608400000,0.947
1296612000000,0.943
1296615600000,0.938
1296619200000,0.922
1296622800000,0.879
1296626400000,0.783
1296630000000,0.663
1296633600000,0.593
1296637200000,0.585
1296640800000,0.603
1296644400000,0.604
1296648000000,0.631
1296651600000,0.654
1296655200000,0.67
1296658800000,0.681
1296662400000,0.698
1296666000000,0.708
1296669600000,0.724
1296673200000,0.744
1296676800000,0.759
1296680400000,0.761
1296684000000,0.726
1296687600000,0.72
1296691200000,0.838
1296694800000,0.876
1296698400000,0.882
1296702000000,0.863
1296705600000,0.833
1296709200000,0.777
1296712800000,0.705
1296716400000,0.62
1296720000000,0.532
1296723600000,0.514
1296727200000,0.502
1296730800000,0.539
1296734400000,0.587
1296738000000,0.587
1296741600000,0.494
1296745200000,0.41
1296748800000,0.392
1296752400000,0.375
1296756000000,0.334
1296759600000,0.272
1296763200000,0.182
1296766800000,0.094
1296770400000,0.031
1296774000000,0.052
1296777600000,0.085
1296781200000,0.151
1296784800000,0.21
1296788400000,0.241
1296792000000,0.242
1296795600000,0.241
1296799200000,0.25
1296802800000,0.267
1296806400000,0.231
1296810000000,0.218
1296813600000,0.238
1296817200000,0.259
1296820800000,0.28
1296824400000,0.274
1296828000000,0.251
1296831600000,0.234
1296835200000,0.241
1296838800000,0.24
1296842400000,0.245
1296846000000,0.249
1296849600000,0.272
1296853200000,0.251
1296856800000,0.2
1296860400000,0.153
1296864000000,0.182
1296867600000,0.209
1296871200000,0.207
1296874800000,0.22
1296878400000,0.231
1296882000000,0.233
1296885600000,0.235
1296889200000,0.24
1296892800000,0.202
1296896400000,0.178
1296900000000,0.194
1296903600000,0.21
1296907200000,0.271
1296910800000,0.305
1296914400000,0.349
1296918000000,0.374
1296921600000,0.325
1296925200000,0.237
1296928800000,0.201
1296932400000,0.223
1296936000000,0.255
1296939600000,0.274
1296943200000,0.233
1296946800000,0.192
1296950400000,0.253
1296954000000,0.291
1296957600000,0.305
1296961200000,0.297
1296964800000,0.28
1296968400000,0.251
1296972000000,0.21
1296975600000,0.157
1296979200000,0.095
1296982800000,0.078
1296986400000,0.086
1296990000000,0.098
1296993600000,0.132
1296997200000,0.147
1297000800000,0.193
1297004400000,0.248
1297008000000,0.291
1297011600000,0.291
1297015200000,0.32
1297018800000,0.312
1297022400000,0.311
1297026000000,0.295
1297029600000,0.251
1297033200000,0.22
1297036800000,0.237
1297040400000,0.197
1297044000000,0.148
1297047600000,0.112
1297051200000,0.088
1297054800000,0.067
1297058400000,0.051
1297062000000,0.037
1297065600000,0.025
1297069200000,0.02
1297072800000,0.012
1297076400000,0.003
1297080000000,0.0
1297083600000,0.0
1297087200000,0.0
1297090800000,0.0
1297094400000,0.001
1297098000000,0.002
1297101600000,0.009
1297105200000,0.027
1297108800000,0.051
1297112400000,0.068
1297116000000,0.063
1297119600000,0.039
1297123200000,0.023
1297126800000,0.011
1297130400000,0.005
1297134000000,0.002
1297137600000,0.001
1297141200000,0.0
1297144800000,0.0
1297148400000,0.001
1297152000000,0.002
1297155600000,0.003
1297159200000,0.003
1297162800000,0.004
1297166400000,0.005
1297170000000,0.007
1297173600000,0.009
1297177200000,0.009
1297180800000,0.007
1297184400000,0.003
1297188000000,0.0
1297191600000,0.0
1297195200000,0.0
1297198800000,0.0
1297202400000,0.0
1297206000000,0.0
1297209600000,0.0
1297213200000,0.001
1297216800000,0.001
1297220400000,0.001
1297224000000,0.001
1297227600000,0.001
1297231200000,0.002
1297234800000,0.002
1297238400000,0.002
1297242000000,0.004
1297245600000,0.006
1297249200000,0.007
1297252800000,0.006
1297256400000,0.005
1297260000000,0.004
1297263600000,0.002
1297267200000,0.0
1297270800000,0.0
1297274400000,0.0
1297278000000,0.0
1297281600000,0.0
1297285200000,0.0
1297288800000,0.0
1297292400000,0.0
1297296000000,0.002
1297299600000,0.002
1297303200000,0.002
1297306800000,0.001
1297310400000,0.0
1297314000000,0.0
1297317600000,0.0
1297321200000,0.001
1297324800000,0.001
1297328400000,0.001
1297332000000,0.0
1297335600000,0.0
1297339200000,0.0
1297342800000,0.0
1297346400000,0.0
1297350000000,0.001
1297353600000,0.002
1297357200000,0.008
1297360800000,0.015
1297364400000,0.027
1297368000000,0.041
1297371600000,0.049
1297375200000,0.048
1297378800000,0.045
1297382400000,0.055
1297386000000,0.064
1297389600000,0.064
1297393200000,0.061
1297396800000,0.06
1297400400000,0.058
1297404000000,0.055
1297407600000,0.053
1297411200000,0.053
1297414800000,0.066
1297418400000,0.077
1297422000000,0.076
1297425600000,0.076
1297429200000,0.083
1297432800000,0.107
1297436400000,0.133
1297440000000,0.111
1297443600000,0.102
1297447200000,0.127
1297450800000,0.161
1297454400000,0.195
1297458000000,0.214
1297461600000,0.219
1297465200000,0.179
1297468800000,0.188
1297472400000,0.206
1297476000000,0.231
1297479600000,0.271
1297483200000,0.302
1297486800000,0.315
1297490400000,0.311
1297494000000,0.27
1297497600000,0.209
1297501200000,0.235
1297504800000,0.352
1297508400000,0.527
1297512000000,0.602
1297515600000,0.644
1297519200000,0.646
1297522800000,0.671
1297526400000,0.663
1297530000000,0.669
1297533600000,0.704
1297537200000,0.702
1297540800000,0.68
1297544400000,0.673
1297548000000,0.695
1297551600000,0.687
1297555200000,0.707
1297558800000,0.715
1297562400000,0.687
1297566000000,0.622
1297569600000,0.548
1297573200000,0.488
1297576800000,0.42
1297580400000,0.341
1297584000000,0.264
1297587600000,0.253
1297591200000,0.28
1297594800000,0.31
1297598400000,0.318
1297602000000,0.301
1297605600000,0.286
1297609200000,0.266
1297612800000,0.257
1297616400000,0.264
1297620000000,0.272
1297623600000,0.293
1297627200000,0.312
1297630800000,0.337
1297634400000,0.358
1297638000000,0.306
1297641600000,0.369
1297645200000,0.39
1297648800000,0.35
1297652400000,0.28
1297656000000,0.225
1297659600000,0.2
1297663200000,0.206
1297666800000,0.233
1297670400000,0.237
1297674000000,0.216
1297677600000,0.225
1297681200000,0.218
1297684800000,0.201
1297688400000,0.193
1297692000000,0.194
1297695600000,0.203
1297699200000,0.219
1297702800000,0.223
1297706400000,0.222
1297710000000,0.233
1297713600000,0.252
1297717200000,0.26
1297720800000,0.249
1297724400000,0.285
1297728000000,0.398
1297731600000,0.481
1297735200000,0.55
1297738800000,0.592
1297742400000,0.625
1297746000000,0.647
1297749600000,0.661
1297753200000,0.658
1297756800000,0.552
1297760400000,0.469
1297764000000,0.456
1297767600000,0.485
1297771200000,0.494
1297774800000,0.494
1297778400000,0.485
1297782000000,0.481
1297785600000,0.477
1297789200000,0.493
1297792800000,0.501
1297796400000,0.512
1297800000000,0.526
1297803600000,0.532
1297807200000,0.513
1297810800000,0.597
1297814400000,0.71
1297818000000,0.751
1297821600000,0.763
1297825200000,0.747
1297828800000,0.72
1297832400000,0.685
1297836000000,0.64
1297839600000,0.59
1297843200000,0.454
1297846800000,0.376
1297850400000,0.379
1297854000000,0.414
1297857600000,0.425
1297861200000,0.447
1297864800000,0.451
1297868400000,0.442
1297872000000,0.458
1297875600000,0.47
1297879200000,0.471
1297882800000,0.476
1297886400000,0.491
1297890000000,0.502
1297893600000,0.469
1297897200000,0.564
1297900800000,0.674
1297904400000,0.699
1297908000000,0.68
1297911600000,0.646
1297915200000,0.615
1297918800000,0.586
1297922400000,0.568
1297926000000,0.55
1297929600000,0.441
1297933200000,0.341
1297936800000,0.332
1297940400000,0.351
1297944000000,0.412
1297947600000,0.426
1297951200000,0.412
1297954800000,0.391
1297958400000,0.383
1297962000000,0.413
1297965600000,0.444
1297969200000,0.459
1297972800000,0.459
1297976400000,0.459
1297980000000,0.437
1297983600000,0.426
1297987200000,0.526
1297990800000,0.58
1297994400000,0.594
1297998000000,0.593
1298001600000,0.586
1298005200000,0.571
1298008800000,0.556
1298012400000,0.531
1298016000000,0.429
1298019600000,0.366
1298023200000,0.392
1298026800000,0.447
1298030400000,0.491
1298034000000,0.516
1298037600000,0.498
1298041200000,0.445
1298044800000,0.463
1298048400000,0.476
1298052000000,0.485
1298055600000,0.501
1298059200000,0.521
1298062800000,0.529
1298066400000,0.496
1298070000000,0.568
1298073600000,0.71
1298077200000,0.748
1298080800000,0.74
1298084400000,0.708
1298088000000,0.665
1298091600000,0.626
1298095200000,0.588
1298098800000,0.549
1298102400000,0.457
1298106000000,0.417
1298109600000,0.427
1298113200000,0.431
1298116800000,0.413
1298120400000,0.395
1298124000000,0.404
1298127600000,0.415
1298131200000,0.407
1298134800000,0.405
1298138400000,0.399
1298142000000,0.41
1298145600000,0.428
1298149200000,0.447
1298152800000,0.447
1298156400000,0.466
1298160000000,0.574
1298163600000,0.626
1298167200000,0.622
1298170800000,0.583
1298174400000,0.523
1298178000000,0.467
1298181600000,0.427
1298185200000,0.4
1298188800000,0.339
1298192400000,0.274
1298196000000,0.301
1298199600000,0.35
1298203200000,0.41
1298206800000,0.464
1298210400000,0.468
1298214000000,0.494
1298217600000,0.464
1298221200000,0.457
1298224800000,0.446
1298228400000,0.437
1298232000000,0.431
1298235600000,0.431
1298239200000,0.398
1298242800000,0.402
1298246400000,0.42
1298250000000,0.408
1298253600000,0.392
1298257200000,0.381
1298260800000,0.38
1298264400000,0.376
1298268000000,0.364
1298271600000,0.351
1298275200000,0.334
1298278800000,0.324
1298282400000,0.363
1298286000000,0.42
1298289600000,0.511
1298293200000,0.613
1298296800000,0.639
1298300400000,0.637
1298304000000,0.595
1298307600000,0.546
1298311200000,0.522
1298314800000,0.501
1298318400000,0.498
1298322000000,0.534
1298325600000,0.535
1298329200000,0.601
1298332800000,0.68
1298336400000,0.694
1298340000000,0.696
1298343600000,0.689
1298347200000,0.69
1298350800000,0.709
1298354400000,0.708
1298358000000,0.654
1298361600000,0.516
1298365200000,0.437
1298368800000,0.484
1298372400000,0.531
1298376000000,0.59
1298379600000,0.557
1298383200000,0.558
1298386800000,0.535
1298390400000,0.519
1298394000000,0.528
1298397600000,0.545
1298401200000,0.538
1298404800000,0.512
1298408400000,0.505
1298412000000,0.485
1298415600000,0.519
1298419200000,0.613
1298422800000,0.603
1298426400000,0.575
1298430000000,0.547
1298433600000,0.512
1298437200000,0.464
1298440800000,0.416
1298444400000,0.376
1298448000000,0.334
1298451600000,0.308
1298455200000,0.353
1298458800000,0.411
1298462400000,0.459
1298466000000,0.528
1298469600000,0.599
1298473200000,0.595
1298476800000,0.556
1298480400000,0.512
1298484000000,0.488
1298487600000,0.476
1298491200000,0.449
1298494800000,0.417
1298498400000,0.391
1298502000000,0.396
1298505600000,0.494
1298509200000,0.541
1298512800000,0.558
1298516400000,0.546
1298520000000,0.516
1298523600000,0.469
1298527200000,0.425
1298530800000,0.374
1298534400000,0.295
1298538000000,0.255
1298541600000,0.344
1298545200000,0.432
1298548800000,0.523
1298552400000,0.601
1298556000000,0.598
1298559600000,0.592
1298563200000,0.586
1298566800000,0.552
1298570400000,0.554
1298574000000,0.574
1298577600000,0.591
1298581200000,0.599
1298584800000,0.588
1298588400000,0.679
1298592000000,0.787
1298595600000,0.82
1298599200000,0.82
1298602800000,0.814
1298606400000,0.809
1298610000000,0.799
1298613600000,0.785
1298617200000,0.773
1298620800000,0.722
1298624400000,0.677
1298628000000,0.693
1298631600000,0.732
1298635200000,0.764
1298638800000,0.772
1298642400000,0.763
1298646000000,0.73
1298649600000,0.72
1298653200000,0.74
1298656800000,0.765
1298660400000,0.77
1298664000000,0.765
1298667600000,0.727
1298671200000,0.654
1298674800000,0.713
1298678400000,0.8
1298682000000,0.82
1298685600000,0.826
1298689200000,0.817
1298692800000,0.797
1298696400000,0.771
1298700000000,0.729
1298703600000,0.666
1298707200000,0.538
1298710800000,0.421
1298714400000,0.45
1298718000000,0.576
1298721600000,0.591
1298725200000,0.587
1298728800000,0.553
1298732400000,0.552
1298736000000,0.574
1298739600000,0.595
1298743200000,0.626
1298746800000,0.677
1298750400000,0.722
1298754000000,0.691
1298757600000,0.671
1298761200000,0.667
1298764800000,0.733
1298768400000,0.806
1298772000000,0.841
1298775600000,0.832
1298779200000,0.805
1298782800000,0.768
1298786400000,0.704
1298790000000,0.652
1298793600000,0.627
1298797200000,0.767
1298800800000,0.849
1298804400000,0.884
1298808000000,0.858
1298811600000,0.801
1298815200000,0.762
1298818800000,0.711
1298822400000,0.675
1298826000000,0.697
1298829600000,0.728
1298833200000,0.758
1298836800000,0.807
1298840400000,0.826
1298844000000,0.784
1298847600000,0.722
1298851200000,0.739
1298854800000,0.831
1298858400000,0.886
1298862000000,0.919
1298865600000,0.9
1298869200000,0.81
